scene,hierarchy,roomOrExhibit,objectName,rendererType,sourceAsset,prefabAsset,meshName,vertices,triangles,subMeshes,materialSlots,materialPaths,castShadows,receiveShadows,staticFlags,batchingStatic,occluderStatic,occludeeStatic,hasMeshCollider,meshColliderTriangles,colliderTypes,lodGroup,nearestCameraDistance,nearestPlayerDistance,boundsMagnitude,boundsMaxAxis,screenCoverageClass,objectClass,shadowRecommendation,shadowReason,combineGroupKey,instancingKey
"Assets/BCaT/Exhibits/BlackKitchen/Scenes/BlackKitchen_MemoryScene.unity","XR Origin (XR Rig)/Camera Offset/Right Controller/Right Controller Visual/UniversalController/Button_Home","XR Origin (XR Rig)/Camera Offset","Button_Home",MeshRenderer,"Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Models/UniversalController.fbx","Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Prefabs/XR Origin (XR Rig).prefab","Button_Home",102,144,1,1,"Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Materials/Controller_Grey.mat",On,True,"0",False,False,False,False,0,"","",0.107,0.036,0.014,0.010,Small,SmallProp,Can safely stop casting shadows,"Small prop with low screen coverage; receiving shadows is usually sufficient.","XR Origin (XR Rig)/Camera Offset::SmallProp::Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Materials/Controller_Grey.mat","Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Models/UniversalController.fbx#Button_Home::Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Materials/Controller_Grey.mat"
"Assets/BCaT/Exhibits/BlackKitchen/Scenes/BlackKitchen_MemoryScene.unity","XR Origin (XR Rig)/Camera Offset/Left Controller/Left Controller Visual/UniversalController/Button_Home","XR Origin (XR Rig)/Camera Offset","Button_Home",MeshRenderer,"Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Models/UniversalController.fbx","Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Prefabs/XR Origin (XR Rig).prefab","Button_Home",102,144,1,1,"Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Materials/Controller_Grey.mat",On,True,"0",False,False,False,False,0,"","",0.107,0.036,0.014,0.010,Small,SmallProp,Can safely stop casting shadows,"Small prop with low screen coverage; receiving shadows is usually sufficient.","XR Origin (XR Rig)/Camera Offset::SmallProp::Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Materials/Controller_Grey.mat","Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Models/UniversalController.fbx#Button_Home::Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Materials/Controller_Grey.mat"
"Assets/BCaT/Exhibits/BlackKitchen/Scenes/BlackKitchen_MemoryScene.unity","BlackKitchenExperience_ROOT/NavigationBounds/DarkGroundingPlane","BlackKitchenExperience_ROOT/NavigationBounds","DarkGroundingPlane",MeshRenderer,"Library/unity default resources","","Cube",24,12,1,1,"Assets/BCaT/Exhibits/BlackKitchen/Materials/BlackKitchen_DarkFloor.mat",On,True,"0",False,False,False,False,0,"BoxCollider","",4.203,0.752,11.402,9.000,Large,SmallProp,Can safely stop casting shadows,"Small prop with low screen coverage; receiving shadows is usually sufficient.","BlackKitchenExperience_ROOT/NavigationBounds::SmallProp::Assets/BCaT/Exhibits/BlackKitchen/Materials/BlackKitchen_DarkFloor.mat","Library/unity default resources#Cube::Assets/BCaT/Exhibits/BlackKitchen/Materials/BlackKitchen_DarkFloor.mat"
"Assets/BCaT/Exhibits/BlackKitchen/Scenes/BlackKitchen_MemoryScene.unity","XR Origin (XR Rig)/Camera Offset/Right Controller/Teleport Interactor","XR Origin (XR Rig)/Camera Offset","Teleport Interactor",LineRenderer,"","Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Prefabs/XR Origin (XR Rig).prefab","",0,0,0,1,"Resources/unity_builtin_extra",Off,True,"0",False,False,False,False,0,"","",0.058,0.012,0.000,0.000,Small,SmallProp,Can safely stop casting shadows,"Small prop with low screen coverage; receiving shadows is usually sufficient.","XR Origin (XR Rig)/Camera Offset::SmallProp::Resources/unity_builtin_extra","::Resources/unity_builtin_extra"
"Assets/BCaT/Exhibits/BlackKitchen/Scenes/BlackKitchen_MemoryScene.unity","XR Origin (XR Rig)/Camera Offset/Right Controller/Near-Far Interactor/LineVisual","XR Origin (XR Rig)/Camera Offset","LineVisual",LineRenderer,"","Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Prefabs/XR Origin (XR Rig).prefab","",0,0,0,1,"Resources/unity_builtin_extra",Off,True,"0",False,False,False,False,0,"","",0.000,0.000,0.000,0.000,Unknown,SmallProp,Can safely stop casting shadows,"Small prop with low screen coverage; receiving shadows is usually sufficient.","XR Origin (XR Rig)/Camera Offset::SmallProp::Resources/unity_builtin_extra","::Resources/unity_builtin_extra"
"Assets/BCaT/Exhibits/BlackKitchen/Scenes/BlackKitchen_MemoryScene.unity","XR Origin (XR Rig)/Camera Offset/Left Controller/Teleport Interactor","XR Origin (XR Rig)/Camera Offset","Teleport Interactor",LineRenderer,"","Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Prefabs/XR Origin (XR Rig).prefab","",0,0,0,1,"Resources/unity_builtin_extra",Off,True,"0",False,False,False,False,0,"","",0.058,0.012,0.000,0.000,Small,SmallProp,Can safely stop casting shadows,"Small prop with low screen coverage; receiving shadows is usually sufficient.","XR Origin (XR Rig)/Camera Offset::SmallProp::Resources/unity_builtin_extra","::Resources/unity_builtin_extra"
"Assets/BCaT/Exhibits/BlackKitchen/Scenes/BlackKitchen_MemoryScene.unity","XR Origin (XR Rig)/Camera Offset/Left Controller/Near-Far Interactor/LineVisual","XR Origin (XR Rig)/Camera Offset","LineVisual",LineRenderer,"","Assets/Samples/XR Interaction Toolkit/3.3.1/Starter Assets/Prefabs/XR Origin (XR Rig).prefab","",0,0,0,1,"Resources/unity_builtin_extra",Off,True,"0",False,False,False,False,0,"","",0.000,0.000,0.000,0.000,Unknown,SmallProp,Can safely stop casting shadows,"Small prop with low screen coverage; receiving shadows is usually sufficient.","XR Origin (XR Rig)/Camera Offset::SmallProp::Resources/unity_builtin_extra","::Resources/unity_builtin_extra"
"Assets/BH_XR_MainScene.unity","_SceneContent/ImplementedContributorInstallations/BTMMP_Workstation_Assembly/static/metal_table_asset/Object_4","Exhibit:BTMMP_Workstation_Assembly","Object_4",MeshRenderer,"Assets/BCaT_assets/BTMMP_Workstation_Assembly/metal_table_asset.glb","Assets/BCaT_assets/BTMMP_Workstation_Assembly/metal_table_asset.glb","Object_2",65143,124276,1,1,"Assets/BCaT_assets/BTMMP_Workstation_Assembly/metal_table_asset.glb",On,True,"0",False,False,False,False,0,"","",44.442,6.443,1.503,1.186,Small,HighPolyArtifact,Requires visual review,"High triangle shadow caster; likely needs LOD, baked/blob/no shadow decision.","Exhibit:BTMMP_Workstation_Assembly::HighPolyArtifact::Assets/BCaT_assets/BTMMP_Workstation_Assembly/metal_table_asset.glb","Assets/BCaT_assets/BTMMP_Workstation_Assembly/metal_table_asset.glb#Object_2::Assets/BCaT_assets/BTMMP_Workstation_Assembly/metal_table_asset.glb"
"Assets/BH_XR_MainScene.unity","_SceneContent/ImplementedContributorInstallations/BTMMP_Workstation_Assembly/static/metal_table_asset/Object_2","Exhibit:BTMMP_Workstation_Assembly","Object_2",MeshRenderer,"Assets/BCaT_assets/BTMMP_Workstation_Assembly/metal_table_asset.glb","Assets/BCaT_assets/BTMMP_Workstation_Assembly/metal_table_asset.glb","Object_0",65532,123608,1,1,"Assets/BCaT_assets/BTMMP_Workstation_Assembly/metal_table_asset.glb",On,True,"0",False,False,False,False,0,"","",44.442,6.443,1.521,1.200,Small,HighPolyArtifact,Requires visual review,"High triangle shadow caster; likely needs LOD, baked/blob/no shadow decision.","Exhibit:BTMMP_Workstation_Assembly::HighPolyArtifact::Assets/BCaT_assets/BTMMP_Workstation_Assembly/metal_table_asset.glb","Assets/BCaT_assets/BTMMP_Workstation_Assembly/metal_table_asset.glb#Object_0::Assets/BCaT_assets/BTMMP_Workstation_Assembly/metal_table_asset.glb"
"Assets/BH_XR_MainScene.unity","_SceneContent/ImplementedContributorInstallations/BTMMP_Workstation_Assembly/static/metal_table_asset/Object_3","Exhibit:BTMMP_Workstation_Assembly","Object_3",MeshRenderer,"Assets/BCaT_assets/BTMMP_Workstation_Assembly/metal_table_asset.glb","Assets/BCaT_assets/BTMMP_Workstation_Assembly/metal_table_asset.glb","Object_1",65532,122204,1,1,"Assets/BCaT_assets/BTMMP_Workstation_Assembly/notebook.glb",On,True,"0",False,False,False,False,0,"","",44.445,6.445,1.794,1.510,Small,HighPolyArtifact,Requires visual review,"High triangle shadow caster; likely needs LOD, baked/blob/no shadow decision.","Exhibit:BTMMP_Workstation_Assembly::HighPolyArtifact::Assets/BCaT_assets/BTMMP_Workstation_Assembly/notebook.glb","Assets/BCaT_assets/BTMMP_Workstation_Assembly/metal_table_asset.glb#Object_1::Assets/BCaT_assets/BTMMP_Workstation_Assembly/notebook.glb"
"Assets/BH_XR_MainScene.unity","_SceneContent/ImplementedContributorInstallations/RI/Photo_Asset/Photo-Album/RW_PhotoAlbum_Model/Object_2","Exhibit:RI","Object_2",MeshRenderer,"Assets/BCaT_assets/LindaLeaks/Models/LL_PhotoAlbum.glb","Assets/BCaT_assets/LindaLeaks/Models/LL_PhotoAlbum.glb","Object_0",65532,119691,1,1,"Assets/BCaT_assets/LindaLeaks/Models/LL_PhotoAlbum.glb",On,True,"0",False,False,False,False,0,"","",28.359,3.908,0.459,0.271,Small,FlatDecoration,Should have both casting and receiving disabled,"UI/flat decorative surface: shadow usually adds no depth.","Exhibit:RI::FlatDecoration::Assets/BCaT_assets/LindaLeaks/Models/LL_PhotoAlbum.glb","Assets/BCaT_assets/LindaLeaks/Models/LL_PhotoAlbum.glb#Object_0::Assets/BCaT_assets/LindaLeaks/Models/LL_PhotoAlbum.glb"
"Assets/BH_XR_MainScene.unity","_SceneContent/ImplementedContributorInstallations/LindaLeaks_Exhibit/PhotoAlbum_Preview/Artifact_PhotoAlbum/LL_PhotoAlbum_Model/Object_2","Exhibit:LindaLeaks_Exhibit","Object_2",MeshRenderer,"Assets/BCaT_assets/LindaLeaks/Models/LL_PhotoAlbum.glb","Assets/BCaT_assets/LindaLeaks/Prefabs/LindaLeaks_Exhibit_PhotoAlbum.prefab","Object_0",65532,119691,1,1,"Assets/BCaT_assets/LindaLeaks/Models/LL_PhotoAlbum.glb",On,True,"0",False,False,False,False,0,"","",29.848,5.598,0.494,0.319,Small,FlatDecoration,Should have both casting and receiving disabled,"UI/flat decorative surface: shadow usually adds no depth.","Exhibit:LindaLeaks_Exhibit::FlatDecoration::Assets/BCaT_assets/LindaLeaks/Models/LL_PhotoAlbum.glb","Assets/BCaT_assets/LindaLeaks/Models/LL_PhotoAlbum.glb#Object_0::Assets/BCaT_assets/LindaLeaks/Models/LL_PhotoAlbum.glb"
"Assets/BH_XR_MainScene.unity","_SceneContent/ImplementedContributorInstallations/RI/Fish_Asset/glass_fish/SM_Body/SM_Body_M_Body_0","Exhibit:RI","SM_Body_M_Body_0",MeshRenderer,"Assets/BCaT_assets/Ri/glass_fish.glb","Assets/BCaT_assets/Ri/glass_fish.glb","SM_Body_M_Body_0",65532,107956,1,1,"Assets/BCaT_assets/Ri/glass_fish.glb",On,True,"0",False,False,False,False,0,"","",32.450,6.301,0.982,0.638,Small,HighPolyArtifact,Requires visual review,"High triangle shadow caster; likely needs LOD, baked/blob/no shadow decision.","Exhibit:RI::HighPolyArtifact::Assets/BCaT_assets/Ri/glass_fish.glb","Assets/BCaT_assets/Ri/glass_fish.glb#SM_Body_M_Body_0::Assets/BCaT_assets/Ri/glass_fish.glb"
"Assets/BH_XR_MainScene.unity","_SceneContent/Home/Exterior/Pond/japanese_red_bridge/Handle Bars.001_4/Object_16","Exterior/Pond","Object_16",MeshRenderer,"Assets/My_Custom/japanese_red_bridge.glb","Assets/My_Custom/japanese_red_bridge.glb","Object_8",65532,107777,1,1,"Assets/My_Custom/mtrls/RawWood.mat",On,True,"0",False,False,False,True,107777,"MeshCollider","",43.257,29.548,8.049,7.343,Small,HighPolyArtifact,Requires visual review,"High triangle shadow caster; likely needs LOD, baked/blob/no shadow decision.","Exterior/Pond::HighPolyArtifact::Assets/My_Custom/mtrls/RawWood.mat","Assets/My_Custom/japanese_red_bridge.glb#Object_8::Assets/My_Custom/mtrls/RawWood.mat"
"Assets/BH_XR_MainScene.unity","_SceneContent/ImplementedContributorInstallations/RI/Fish_Asset/glass_fish/SM_InnerBody/SM_InnerBody_M_InnerBody_0","Exhibit:RI","SM_InnerBody_M_InnerBody_0",MeshRenderer,"Assets/BCaT_assets/Ri/glass_fish.glb","Assets/BCaT_assets/Ri/glass_fish.glb","SM_InnerBody_M_InnerBody_0",52695,100000,1,1,"Assets/BCaT_assets/Ri/glass_fish.glb",On,True,"0",False,False,False,False,0,"","",32.460,6.266,0.715,0.499,Small,HighPolyArtifact,Requires visual review,"High triangle shadow caster; likely needs LOD, baked/blob/no shadow decision.","Exhibit:RI::HighPolyArtifact::Assets/BCaT_assets/Ri/glass_fish.glb","Assets/BCaT_assets/Ri/glass_fish.glb#SM_InnerBody_M_InnerBody_0::Assets/BCaT_assets/Ri/glass_fish.glb"
"Assets/BH_XR_MainScene.unity","_SceneContent/ImplementedContributorInstallations/9Night/drum/Drum.001_Drum_0","Exhibit:9Night","Drum.001_Drum_0",MeshRenderer,"Assets/BCaT_assets/9night/drum.glb","Assets/BCaT_assets/9night/drum.glb","Drum.001_Drum_0",65533,89817,1,1,"Assets/BCaT_assets/9night/drum.glb",On,True,"0",False,False,False,False,0,"","",35.110,5.534,1.193,0.752,Small,HighPolyArtifact,Requires visual review,"High triangle shadow caster; likely needs LOD, baked/blob/no shadow decision.","Exhibit:9Night::HighPolyArtifact::Assets/BCaT_assets/9night/drum.glb","Assets/BCaT_assets/9night/drum.glb#Drum.001_Drum_0::Assets/BCaT_assets/9night/drum.glb"
"Assets/BH_XR_MainScene.unity","_SceneContent/ImplementedContributorInstallations/RI/Fish_Asset/glass_fish/SM_Body/SM_Body_M_Body_0","Exhibit:RI","SM_Body_M_Body_0",MeshRenderer,"Assets/BCaT_assets/Ri/glass_fish.glb","Assets/BCaT_assets/Ri/glass_fish.glb","SM_Body_M_Body_0",65532,89534,1,1,"Assets/BCaT_assets/Ri/glass_fish.glb",On,True,"0",False,False,False,False,0,"","",32.451,6.302,0.984,0.638,Small,HighPolyArtifact,Requires visual review,"High triangle shadow caster; likely needs LOD, baked/blob/no shadow decision.","Exhibit:RI::HighPolyArtifact::Assets/BCaT_assets/Ri/glass_fish.glb","Assets/BCaT_assets/Ri/glass_fish.glb#SM_Body_M_Body_0::Assets/BCaT_assets/Ri/glass_fish.glb"
"Assets/BH_XR_MainScene.unity","_SceneContent/ImplementedContributorInstallations/9Night/drum/Drum.001_Drum_1","Exhibit:9Night","Drum.001_Drum_1",MeshRenderer,"Assets/BCaT_assets/9night/drum.glb","Assets/BCaT_assets/9night/drum.glb","Drum.001_Drum_0",65533,73154,1,1,"Assets/BCaT_assets/9night/drum.glb",On,True,"0",False,False,False,False,0,"","",35.109,5.534,1.192,0.752,Small,HighPolyArtifact,Requires visual review,"High triangle shadow caster; likely needs LOD, baked/blob/no shadow decision.","Exhibit:9Night::HighPolyArtifact::Assets/BCaT_assets/9night/drum.glb","Assets/BCaT_assets/9night/drum.glb#Drum.001_Drum_0::Assets/BCaT_assets/9night/drum.glb"
"Assets/BH_XR_MainScene.unity","_SceneContent/ImplementedContributorInstallations/BTMMP_Workstation_Assembly/static/notebook/Plane_0/Object_4","Exhibit:BTMMP_Workstation_Assembly","Object_4",MeshRenderer,"Assets/BCaT_assets/BTMMP_Workstation_Assembly/notebook.glb","Assets/BCaT_assets/BTMMP_Workstation_Assembly/notebook.glb","Object_0",65532,66507,1,1,"Assets/BCaT_assets/BTMMP_Workstation_Assembly/notebook.glb",On,True,"0",False,False,False,False,0,"","",44.740,6.542,0.390,0.286,Small,SmallProp,Requires visual review,"Needs camera-path review before disabling.","Exhibit:BTMMP_Workstation_Assembly::SmallProp::Assets/BCaT_assets/BTMMP_Workstation_Assembly/notebook.glb","Assets/BCaT_assets/BTMMP_Workstation_Assembly/notebook.glb#Object_0::Assets/BCaT_assets/BTMMP_Workstation_Assembly/notebook.glb"
"Assets/BH_XR_MainScene.unity","_SceneContent/ImplementedContributorInstallations/RI/Photo_Asset/Photo-Album/RW_PhotoAlbum_Model/Object_3","Exhibit:RI","Object_3",MeshRenderer,"Assets/BCaT_assets/LindaLeaks/Models/LL_PhotoAlbum.glb","Assets/BCaT_assets/LindaLeaks/Models/LL_PhotoAlbum.glb","Object_1",39608,60053,1,1,"Assets/BCaT_assets/LindaLeaks/Models/LL_PhotoAlbum.glb",On,True,"0",False,False,False,False,0,"","",28.359,3.910,0.464,0.274,Small,FlatDecoration,Should have both casting and receiving disabled,"UI/flat decorative surface: shadow usually adds no depth.","Exhibit:RI::FlatDecoration::Assets/BCaT_assets/LindaLeaks/Models/LL_PhotoAlbum.glb","Assets/BCaT_assets/LindaLeaks/Models/LL_PhotoAlbum.glb#Object_1::Assets/BCaT_assets/LindaLeaks/Models/LL_PhotoAlbum.glb"
"Assets/BH_XR_MainScene.unity","_SceneContent/ImplementedContributorInstallations/LindaLeaks_Exhibit/PhotoAlbum_Preview/Artifact_PhotoAlbum/LL_PhotoAlbum_Model/Object_3","Exhibit:LindaLeaks_Exhibit","Object_3",MeshRenderer,"Assets/BCaT_assets/LindaLeaks/Models/LL_PhotoAlbum.glb","Assets/BCaT_assets/LindaLeaks/Prefabs/LindaLeaks_Exhibit_PhotoAlbum.prefab","Object_1",39608,60053,1,1,"Assets/BCaT_assets/LindaLeaks/Models/LL_PhotoAlbum.glb",On,True,"0",False,False,False,False,0,"","",29.849,5.600,0.498,0.321,Small,FlatDecoration,Should have both casting and receiving disabled,"UI/flat decorative surface: shadow usually adds no depth.","Exhibit:LindaLeaks_Exhibit::FlatDecoration::Assets/BCaT_assets/LindaLeaks/Models/LL_PhotoAlbum.glb","Assets/BCaT_assets/LindaLeaks/Models/LL_PhotoAlbum.glb#Object_1::Assets/BCaT_assets/LindaLeaks/Models/LL_PhotoAlbum.glb"
"Assets/BH_XR_MainScene.unity","_SceneContent/Home/FirstFloor/LivingRoom/Sofa13/Sofa13_model","FirstFloor/LivingRoom","Sofa13_model",MeshRenderer,"Assets/Furniture Mega Pack/FBX/Sofa/Sofa13.fbx","Assets/Furniture Mega Pack/Prefabs/Sofas/Sofa13.prefab","Sofa13",29285,56216,1,1,"Assets/Shaded Spectrum/Cozy Interiors Demo Pack/Materials/Painted Beech Wall Boards.mat",On,True,"0",False,False,False,False,0,"","",27.556,4.013,3.485,2.838,Medium,Architecture,Should probably cast shadows,"Nearby architecture contributes room depth, but baked lighting may replace realtime shadows.","FirstFloor/LivingRoom::Architecture::Assets/Shaded Spectrum/Cozy Interiors Demo Pack/Materials/Painted Beech Wall Boards.mat","Assets/Furniture Mega Pack/FBX/Sofa/Sofa13.fbx#Sofa13::Assets/Shaded Spectrum/Cozy Interiors Demo Pack/Materials/Painted Beech Wall Boards.mat"
"Assets/BH_XR_MainScene.unity","_SceneContent/Home/FirstFloor/SewingRoom/Quilt/pillow__quilt/Object_3","FirstFloor/SewingRoom","Object_3",MeshRenderer,"Assets/BCaT_assets/SewingRoom/pillow__quilt.glb","Assets/BCaT_assets/SewingRoom/pillow__quilt.glb","Object_1",23754,46640,1,1,"Assets/Shaded Spectrum/Cozy Interiors Demo Pack/Materials/Gingham Kitchen Linen.mat",On,True,"0",False,False,False,False,0,"","",38.667,2.384,2.325,1.841,Medium,UI,Should have both casting and receiving disabled,"UI/flat decorative surface: shadow usually adds no depth.","FirstFloor/SewingRoom::UI::Assets/Shaded Spectrum/Cozy Interiors Demo Pack/Materials/Gingham Kitchen Linen.mat","Assets/BCaT_assets/SewingRoom/pillow__quilt.glb#Object_1::Assets/Shaded Spectrum/Cozy Interiors Demo Pack/Materials/Gingham Kitchen Linen.mat"
"Assets/BH_XR_MainScene.unity","_SceneContent/Home/FirstFloor/SewingRoom/Sewingmachine/Chair09/Chair09_model","FirstFloor/SewingRoom","Chair09_model",MeshRenderer,"Assets/Furniture Mega Pack/FBX/Chair/Chair09.fbx","Assets/Furniture Mega Pack/Prefabs/Chairs/Chair09.prefab","Chair09",18466,36008,1,1,"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair09.mat",On,True,"0",False,False,False,False,0,"","",40.507,4.772,1.530,1.186,Small,Architecture,Should probably cast shadows,"Nearby architecture contributes room depth, but baked lighting may replace realtime shadows.","FirstFloor/SewingRoom::Architecture::Assets/Furniture Mega Pack/Materials/Chair/mat_Chair09.mat","Assets/Furniture Mega Pack/FBX/Chair/Chair09.fbx#Chair09::Assets/Furniture Mega Pack/Materials/Chair/mat_Chair09.mat"
"Assets/BH_XR_MainScene.unity","_SceneContent/Home/Exterior/Pond/japanese_red_bridge/Handle Bars_2/Object_8","Exterior/Pond","Object_8",MeshRenderer,"Assets/My_Custom/japanese_red_bridge.glb","Assets/My_Custom/japanese_red_bridge.glb","Object_2",65532,32768,1,1,"Assets/My_Custom/mtrls/RawWood.mat",On,True,"0",False,False,False,True,32768,"MeshCollider","",42.994,28.579,6.337,5.837,Small,HighPolyArtifact,Requires visual review,"High triangle shadow caster; likely needs LOD, baked/blob/no shadow decision.","Exterior/Pond::HighPolyArtifact::Assets/My_Custom/mtrls/RawWood.mat","Assets/My_Custom/japanese_red_bridge.glb#Object_2::Assets/My_Custom/mtrls/RawWood.mat"
"Assets/BH_XR_MainScene.unity","_SceneContent/Home/Exterior/Pond/japanese_red_bridge/Handle Bars_2/Object_10","Exterior/Pond","Object_10",MeshRenderer,"Assets/My_Custom/japanese_red_bridge.glb","Assets/My_Custom/japanese_red_bridge.glb","Object_4",65533,32767,1,1,"Assets/My_Custom/mtrls/RawWood.mat",On,True,"0",False,False,False,True,32767,"MeshCollider","",42.800,29.579,6.689,5.837,Small,HighPolyArtifact,Requires visual review,"High triangle shadow caster; likely needs LOD, baked/blob/no shadow decision.","Exterior/Pond::HighPolyArtifact::Assets/My_Custom/mtrls/RawWood.mat","Assets/My_Custom/japanese_red_bridge.glb#Object_4::Assets/My_Custom/mtrls/RawWood.mat"
"Assets/BH_XR_MainScene.unity","_SceneContent/Home/Exterior/Pond/japanese_red_bridge/Handle Bars_2/Object_9","Exterior/Pond","Object_9",MeshRenderer,"Assets/My_Custom/japanese_red_bridge.glb","Assets/My_Custom/japanese_red_bridge.glb","Object_3",65532,32766,1,1,"Assets/My_Custom/mtrls/RawWood.mat",On,True,"0",False,False,False,True,32766,"MeshCollider","",44.451,29.618,4.925,3.671,Small,HighPolyArtifact,Requires visual review,"High triangle shadow caster; likely needs LOD, baked/blob/no shadow decision.","Exterior/Pond::HighPolyArtifact::Assets/My_Custom/mtrls/RawWood.mat","Assets/My_Custom/japanese_red_bridge.glb#Object_3::Assets/My_Custom/mtrls/RawWood.mat"
"Assets/BH_XR_MainScene.unity","_SceneContent/Home/Exterior/Pond/japanese_red_bridge/Handle Bars_2/Object_11","Exterior/Pond","Object_11",MeshRenderer,"Assets/My_Custom/japanese_red_bridge.glb","Assets/My_Custom/japanese_red_bridge.glb","Object_5",65534,32766,1,1,"Assets/My_Custom/mtrls/RawWood.mat",On,True,"0",False,False,False,True,32766,"MeshCollider","",42.115,29.603,4.933,3.671,Small,HighPolyArtifact,Requires visual review,"High triangle shadow caster; likely needs LOD, baked/blob/no shadow decision.","Exterior/Pond::HighPolyArtifact::Assets/My_Custom/mtrls/RawWood.mat","Assets/My_Custom/japanese_red_bridge.glb#Object_5::Assets/My_Custom/mtrls/RawWood.mat"
"Assets/BH_XR_MainScene.unity","_SceneContent/Home/Exterior/Pond/japanese_red_bridge/Handle Bars.001_4/Object_17","Exterior/Pond","Object_17",MeshRenderer,"Assets/My_Custom/japanese_red_bridge.glb","Assets/My_Custom/japanese_red_bridge.glb","Object_9",20488,32639,1,1,"Assets/My_Custom/mtrls/RawWood.mat",On,True,"0",False,False,False,True,32639,"MeshCollider","",42.110,29.604,4.920,3.653,Small,HighPolyArtifact,Requires visual review,"High triangle shadow caster; likely needs LOD, baked/blob/no shadow decision.","Exterior/Pond::HighPolyArtifact::Assets/My_Custom/mtrls/RawWood.mat","Assets/My_Custom/japanese_red_bridge.glb#Object_9::Assets/My_Custom/mtrls/RawWood.mat"
"Assets/BH_XR_MainScene.unity","_SceneContent/ImplementedContributorInstallations/9Night/drum/Drum.001_Drum_2","Exhibit:9Night","Drum.001_Drum_2",MeshRenderer,"Assets/BCaT_assets/9night/drum.glb","Assets/BCaT_assets/9night/drum.glb","Drum.001_Drum_0",48255,27129,1,1,"Assets/BCaT_assets/9night/drum.glb",On,True,"0",False,False,False,False,0,"","",35.110,5.533,1.191,0.752,Small,HighPolyArtifact,Requires visual review,"High triangle shadow caster; likely needs LOD, baked/blob/no shadow decision.","Exhibit:9Night::HighPolyArtifact::Assets/BCaT_assets/9night/drum.glb","Assets/BCaT_assets/9night/drum.glb#Drum.001_Drum_0::Assets/BCaT_assets/9night/drum.glb"
"Assets/BH_XR_MainScene.unity","_SceneContent/ImplementedContributorInstallations/BFM_Chest_OnChair_W_Text/chest","Exhibit:BFM_Chest_OnChair_W_Text","chest",MeshRenderer,"Assets/BCaT_assets/BlackFamilyMuseumArchive/Models/chest.glb","Assets/BCaT_assets/BlackFamilyMuseumArchive/Prefabs/BFM_Chest_OnChair_W_Text.prefab","",12259,21656,1,1,"Assets/BCaT_assets/BlackFamilyMuseumArchive/Models/chest.glb",On,True,"LightmapStatic",False,False,False,False,0,"BoxCollider","",24.083,5.915,1.022,0.811,Small,UI,Should have both casting and receiving disabled,"UI/flat decorative surface: shadow usually adds no depth.","Exhibit:BFM_Chest_OnChair_W_Text::UI::Assets/BCaT_assets/BlackFamilyMuseumArchive/Models/chest.glb","Assets/BCaT_assets/BlackFamilyMuseumArchive/Models/chest.glb#::Assets/BCaT_assets/BlackFamilyMuseumArchive/Models/chest.glb"
