path	guid	type	sizeBytes	tags
Assets/TerrainSampleAssets/ThirdPartyNotices.txt	408677bd09874114a90a745e08fd2112	TextAsset	451	-
Assets/TextMesh Pro/Fonts/LiberationSans - OFL.txt	6e59c59b81ab47f9b6ec5781fa725d2c	TextAsset	4469	-
Assets/TextMesh Pro/Fonts/LiberationSans.ttf	e3265ab4bf004d28a9537516768c1c75	Font	350200	resources,scene:BH_XR_MainScene,scene:BlackKitchen_MemoryScene
Assets/TextMesh Pro/Resources/Fonts & Materials/LiberationSans SDF - Drop Shadow.mat	e73a58f6e2794ae7b1b7e50b7fb811b0	Material	2975	resources
Assets/TextMesh Pro/Resources/Fonts & Materials/LiberationSans SDF - Fallback.asset	2e498d1c8094910479dc3e1b768306a4	TMP_FontAsset	9365	resources,scene:BH_XR_MainScene,scene:BlackKitchen_MemoryScene
Assets/TextMesh Pro/Resources/Fonts & Materials/LiberationSans SDF - Outline.mat	79459efec17a4d00a321bdcc27bbc385	Material	2889	resources
Assets/TextMesh Pro/Resources/Fonts & Materials/LiberationSans SDF.asset	8f586378b4e144a9851e7b34d9b748ee	TMP_FontAsset	2264674	resources,scene:BH_XR_MainScene,scene:BlackKitchen_MemoryScene
Assets/TextMesh Pro/Resources/LineBreaking Following Characters.txt	fade42e8bc714b018fac513c043d323b	TextAsset	269	resources
Assets/TextMesh Pro/Resources/LineBreaking Leading Characters.txt	d82c1b31c7e74239bff1220585707d2b	TextAsset	95	resources
Assets/TextMesh Pro/Resources/Sprite Assets/EmojiOne.asset	c41005c129ba4d66911b75229fd70b45	TMP_SpriteAsset	13441	resources
Assets/TextMesh Pro/Resources/Style Sheets/Default Style Sheet.asset	f952c082cb03451daed3ee968ac6c63e	TMP_StyleSheet	5539	resources
Assets/TextMesh Pro/Resources/TMP Settings.asset	3f5b5dff67a942289a9defa416b206f3	TMP_Settings	1852	resources
Assets/TextMesh Pro/Shaders/SDFFunctions.hlsl	96de908384869cd409c75efa351d5edf	ShaderInclude	6021	-
Assets/TextMesh Pro/Shaders/TMP_Bitmap-Custom-Atlas.shader	48bb5f55d8670e349b6e614913f9d910	Shader	3836	-
Assets/TextMesh Pro/Shaders/TMP_Bitmap-Mobile.shader	1e3b057af24249748ff873be7fafee47	Shader	4071	-
Assets/TextMesh Pro/Shaders/TMP_Bitmap.shader	128e987d567d4e2c824d754223b3f3b0	Shader	3839	-
Assets/TextMesh Pro/Shaders/TMP_SDF Overlay.shader	dd89cf5b9246416f84610a006f916af7	Shader	11054	-
Assets/TextMesh Pro/Shaders/TMP_SDF SSD.shader	14eb328de4b8eb245bb7cea29e4ac00b	Shader	12438	-
Assets/TextMesh Pro/Shaders/TMP_SDF-HDRP LIT.shadergraph	ca2ed216f98028c4dae6c5224a952b3c	Shader	287427	-
Assets/TextMesh Pro/Shaders/TMP_SDF-HDRP UNLIT.shadergraph	f63d574838ccfb44f84acc05fed0af48	Shader	279909	-
Assets/TextMesh Pro/Shaders/TMP_SDF-Mobile Masking.shader	bc1ede39bf3643ee8e493720e4259791	Shader	8273	-
Assets/TextMesh Pro/Shaders/TMP_SDF-Mobile Overlay.shader	a02a7d8c237544f1962732b55a9aebf1	Shader	8081	-
Assets/TextMesh Pro/Shaders/TMP_SDF-Mobile SSD.shader	c8d12adcee749c344b8117cf7c7eb912	Shader	3064	-
Assets/TextMesh Pro/Shaders/TMP_SDF-Mobile-2-Pass.shader	0178fcb869bafef4690d177d31d17db8	Shader	11795	-
Assets/TextMesh Pro/Shaders/TMP_SDF-Mobile.shader	fe393ace9b354375a9cb14cdbbc28be4	Shader	8074	resources,scene:BH_XR_MainScene,scene:BlackKitchen_MemoryScene
Assets/TextMesh Pro/Shaders/TMP_SDF-Surface-Mobile.shader	85187c2149c549c5b33f0cdb02836b17	Shader	3523	-
Assets/TextMesh Pro/Shaders/TMP_SDF-Surface.shader	f7ada0af4f174f0694ca6a487b8f543d	Shader	4353	-
Assets/TextMesh Pro/Shaders/TMP_SDF-URP Lit.shadergraph	a3d800b099a06e0478fb790c5e79057a	Shader	283866	-
Assets/TextMesh Pro/Shaders/TMP_SDF-URP Unlit.shadergraph	124c112a6e8f1a54e8b0870e881b56d8	Shader	277012	-
Assets/TextMesh Pro/Shaders/TMP_SDF.shader	68e6db2ebdc24f95958faec2be5558d6	Shader	11027	-
Assets/TextMesh Pro/Shaders/TMP_Sprite.shader	cf81c85f95fe47e1a27f6ae460cf182c	Shader	3446	resources
Assets/TextMesh Pro/Shaders/TMPro.cginc	407bc68d299748449bbf7f48ee690f8d	ShaderInclude	2277	-
Assets/TextMesh Pro/Shaders/TMPro_Mobile.cginc	c334973cef89a9840b0b0c507e0377ab	ShaderInclude	5453	-
Assets/TextMesh Pro/Shaders/TMPro_Properties.cginc	3997e2241185407d80309a82f9148466	ShaderInclude	2707	-
Assets/TextMesh Pro/Shaders/TMPro_Surface.cginc	d930090c0cd643c7b55f19a38538c162	ShaderInclude	3515	-
Assets/TextMesh Pro/Sprites/EmojiOne Attribution.txt	381dcb09d5029d14897e55f98031fca5	TextAsset	185	-
Assets/TextMesh Pro/Sprites/EmojiOne.json	8f05276190cf498a8153f6cbe761d4e6	TextAsset	3966	-
Assets/TextMesh Pro/Sprites/EmojiOne.png	dffef66376be4fa480fb02b19edbe903	Texture2D	112319	resources
Assets/Tree.prefab	e540f37d69280473da557b2536f6feb0	GameObject	37829	-
Assets/Tree_Textures/diffuse.png	6b14f1009903442788cfd745f6e67984	Texture2D	1755	-
Assets/Tree_Textures/normal_specular.png	deb2d2ffd50be4579bfb4efc8ba31f2e	Texture2D	1759	-
Assets/Tree_Textures/shadow.png	a1e353010517044d7a3e0f8b7c14fe88	Texture2D	2330	-
Assets/Tree_Textures/translucency_gloss.png	6d0923994d0274c7bbf34c6905336076	Texture2D	1754	-
Assets/TutorialInfo/Icons/Help_Icon.png	34f556d724b1bbf4097ca6220db2c581	Texture2D	18108	-
Assets/TutorialInfo/Icons/URP.png	727a75301c3d24613a3ebcec4a24c2c8	Texture2D	24069	-
Assets/TutorialInfo/Icons/Water Shader icon.PNG	766a7edc5f25e3b4daafb5554da17927	Texture2D	122056	-
Assets/TutorialInfo/Layout.wlt	eabc9546105bf4accac1fd62a63e88e6	DefaultAsset	15479	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Materials/Cream.mat	3f6142e08336f4e46811b4f657bc9b94	Material	3764	scene:BH_XR_MainScene
Assets/UnityTechnologies/Basic Asset Pack Interior/Materials/Glass.mat	c0776710185a9a5479eb8809dd79030b	Material	3855	scene:BH_XR_MainScene
Assets/UnityTechnologies/Basic Asset Pack Interior/Materials/Grey.mat	550e57637d66668439f37e5f05c45816	Material	3764	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Materials/PatternSpotBlue.mat	1112486a62debb048943434535c19d5f	Material	3771	scene:BH_XR_MainScene
Assets/UnityTechnologies/Basic Asset Pack Interior/Materials/PatternSpotGreenBig.mat	11ec10ab08ff11a40a2ed07f256a01a5	Material	3838	scene:BH_XR_MainScene
Assets/UnityTechnologies/Basic Asset Pack Interior/Materials/PatternSpotGreenBlue.mat	c973da09dfcff7f4b9b2ef6c7074636d	Material	3776	scene:BH_XR_MainScene
Assets/UnityTechnologies/Basic Asset Pack Interior/Materials/PatternSpotGreenSmall.mat	a4ce96baccb03d24e8484ae0d02b6c3f	Material	3777	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Materials/PatternSpotPurple.mat	173e1910c873d164a8e5b12ead9f9b37	Material	3773	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Materials/PatternStripeGreen.mat	f22528325483e2746a2c633d7a2ae22c	Material	3837	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Materials/SmallProps.mat	ec3aef968e8b7cd4dbde72f86144a923	Material	3830	scene:BH_XR_MainScene
Assets/UnityTechnologies/Basic Asset Pack Interior/Materials/SmallProps_Light.mat	12416da89ffd6164b8e8c7fa410c8a54	Material	3926	scene:BH_XR_MainScene
Assets/UnityTechnologies/Basic Asset Pack Interior/Materials/TrimSheetGreenPurple.mat	3252fda813d817e4a8cdc21a1aa09354	Material	3839	scene:BH_XR_MainScene
Assets/UnityTechnologies/Basic Asset Pack Interior/Materials/WallGreen.mat	71e87038bf775fc45b3e16ed33163afa	Material	3828	scene:BH_XR_MainScene
Assets/UnityTechnologies/Basic Asset Pack Interior/Materials/WoodPlanksBeige.mat	942eadbeed18c7a4c8440c139367b61e	Material	3834	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Models/BedDouble.FBX	5ef75ced93ed5884dbcf4403d8018e7b	GameObject	25984	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Models/BedPillow.FBX	a30255044f824ae40803dfb83d5645c6	GameObject	22768	scene:BH_XR_MainScene
Assets/UnityTechnologies/Basic Asset Pack Interior/Models/BenchDinning.FBX	53350ab4f5bf1d34b9b1375ebfe4cb8a	GameObject	20176	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Models/Books.FBX	f070b181d7aa14a48ba6da721ed534bf	GameObject	36752	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Models/ChairDinningA.FBX	eb19fa9856d8db94bac28350e00f3e2e	GameObject	21984	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Models/ChairDinningB.FBX	bbe64abbc81b39741946449b7bfced14	GameObject	29088	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Models/Floor/Floor1m.FBX	771e4240123bb4e4e843968dfaf72fd5	GameObject	17440	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Models/Floor/Floor2m.FBX	ce73d106b4ec7b148b691b2ad5051dfb	GameObject	17440	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Models/Floor/Floor2x4m.FBX	0be13f3b1daeb3c458ad48c714ccbd15	GameObject	17520	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Models/Floor/Floor3m.FBX	6b063108f055dbc4cb327e982c1a97ef	GameObject	17440	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Models/Floor/Floor4m.FBX	371d29a895706ad4daa08920a2544d87	GameObject	17440	scene:BH_XR_MainScene
Assets/UnityTechnologies/Basic Asset Pack Interior/Models/Floor/RugDoorMat.FBX	1e81361a12df1b74fa6b151035d5c733	GameObject	19184	scene:BH_XR_MainScene
Assets/UnityTechnologies/Basic Asset Pack Interior/Models/Floor/RugRectangleLong.FBX	7b6f02aac770b3646bfa9301fd659536	GameObject	19472	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Models/Floor/RugRectangleMedium.FBX	7363c24eae0133946877395753fa75b6	GameObject	19472	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Models/Floor/RugRectangleSmall.FBX	5dda221b1c394884b922c54ab63015a6	GameObject	19248	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Models/LampShadeDome.FBX	06fde725bfec3e24b8ece101a9c7206a	GameObject	27216	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Models/LampShadeTube.FBX	080908627e0e2a74a927b7260cc23ec3	GameObject	25600	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Models/LampSmall.FBX	bce58d58b66628c4bb843a0f547d5b43	GameObject	41360	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Models/LampTall.FBX	ed0b608e38da5ea4092241c0bfa570cd	GameObject	38256	scene:BH_XR_MainScene
Assets/UnityTechnologies/Basic Asset Pack Interior/Models/LightBulb.FBX	e47fe05927092224492a466c2d5b61c0	GameObject	21680	scene:BH_XR_MainScene
Assets/UnityTechnologies/Basic Asset Pack Interior/Models/LightCeliing.FBX	9c43f81752aff054389b01879860d47b	GameObject	31824	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Models/Mug.FBX	ecbd93ac9b16a704d81261a53ee644da	GameObject	26016	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Models/PlantPotMedium.FBX	3e715039d0b44624bae1d7bc1137ae6c	GameObject	25168	scene:BH_XR_MainScene
Assets/UnityTechnologies/Basic Asset Pack Interior/Models/PlantPotRoundMedium.FBX	2a621bc3f19c8774d8fc0497ebc0f764	GameObject	25392	scene:BH_XR_MainScene
Assets/UnityTechnologies/Basic Asset Pack Interior/Models/PlantSnakeLarge.FBX	9d5cb14ab3a6a4a4da95fcf86af268da	GameObject	36544	scene:BH_XR_MainScene
Assets/UnityTechnologies/Basic Asset Pack Interior/Models/ShelfWallSmall.FBX	add76bfb7f499e74c8fdaa4711c5cbe2	GameObject	20736	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Models/ShelvesMediumA.FBX	7ddb456e42c1fa841ab76a1dd2cee198	GameObject	20464	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Models/ShelvesTallA.FBX	6feafe1c36564fa41bacd7cb95083cf5	GameObject	21264	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Models/SofaArmChair.FBX	25a68030206341c4fb8fde17a476a99f	GameObject	28272	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Models/SofaCusion.FBX	adf017f7adaf78b49989e92ad9bb888a	GameObject	23200	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Models/SofaDouble.FBX	9355926401225a4439d9522f83f0b4c4	GameObject	31984	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Models/SofaFootRest.FBX	6defe750ce497f046826cf8092e5a10b	GameObject	21488	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Models/Switch.FBX	2fdd95bffa5a84a44971184a13ea23b8	GameObject	21152	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Models/TableNarrowDoubleDraw.FBX	9adc57be3775c9d489879ae3e9a854c3	GameObject	27600	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Models/TableNarrowSingleDraw.FBX	97a0194b97270584fa02972e33e11013	GameObject	23712	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Models/TableRectangleMedium.FBX	5039954c1403bf247a4d8b42af5c0a27	GameObject	19728	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Models/TableRectangleShort.FBX	1fa13df843e49b6489209c4a6f08aee2	GameObject	19664	scene:BH_XR_MainScene
Assets/UnityTechnologies/Basic Asset Pack Interior/Models/TableSquareMedium.FBX	d3f160d95e8a45449a26475b358cb108	GameObject	19872	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Models/VaseBulbus.FBX	17bb9b6df6d15c548a93af42535987ad	GameObject	27856	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Models/VaseSmall.FBX	be03fd69e511a23459895a3c6c0c7936	GameObject	27936	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Models/VaseTall.FBX	5d0bee9200f22e5408e8aae6a2eba395	GameObject	26976	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Models/VaseTallBottle.FBX	2adc15af28cd51043b6bc41751fb2503	GameObject	27952	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Models/Walls/Door.FBX	eb1ea10424b1fd54a911d11e956ea492	GameObject	37216	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Models/Walls/Wall1m.FBX	fb137926826512b48b40c74b03f914ae	GameObject	23840	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Models/Walls/Wall2m.FBX	b78edbf06425eeb408751b05d9d4fd9c	GameObject	23760	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Models/Walls/Wall3m.FBX	63e6069ebe726454ab160677d1ad79ec	GameObject	24288	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Models/Walls/Wall4m.FBX	4d903c085cce4014a85165ef665b3889	GameObject	24256	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Models/Walls/WallCornerInner.FBX	f63deedad9c61c54a975dc8c4b495ab9	GameObject	24592	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Models/Walls/WallCornerOuter.FBX	fc4c98dc86b2e8a4e88fe1bf93f7361e	GameObject	25856	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Models/Walls/WallDoor2m.FBX	071cd515c6307f647b9b65b7a81a61e8	GameObject	25696	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Models/Walls/WallWindow2m.FBX	33cfc142f7d1009429d61d0bc5be9fd1	GameObject	32480	scene:BH_XR_MainScene
Assets/UnityTechnologies/Basic Asset Pack Interior/Models/Walls/WallWindow2mCurtain.FBX	7b993b5437c36da42a57c50b3986453d	GameObject	28864	scene:BH_XR_MainScene
Assets/UnityTechnologies/Basic Asset Pack Interior/Models/Walls/WallWindow4m.FBX	8863c6b0edff5d841a9b167b0eb14857	GameObject	34048	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Models/Walls/WallWindow4mCurtain.FBX	4ff10f1bd3a9db247a6b5338659a3817	GameObject	29936	scene:BH_XR_MainScene
Assets/UnityTechnologies/Basic Asset Pack Interior/Models/Walls/WallWindowBay4m.FBX	fb1818858455d0642ae5a531b2f94afd	GameObject	48208	scene:BH_XR_MainScene
Assets/UnityTechnologies/Basic Asset Pack Interior/Models/Walls/WallWindowBay4mCurtain.FBX	42d01a673d17e624995eb1892ca9f067	GameObject	34112	scene:BH_XR_MainScene
Assets/UnityTechnologies/Basic Asset Pack Interior/Models/Walls/WallWindowTall4m.FBX	e2fe106ccb1596149b8d7ba664b56bc9	GameObject	35248	scene:BH_XR_MainScene
Assets/UnityTechnologies/Basic Asset Pack Interior/Prefabs/Floor/Floor1m.prefab	b866cd89eeadfa14183bdbb8272c67a8	GameObject	2427	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Prefabs/Floor/Floor2m.prefab	5666bfa8093f4924ba013107051783da	GameObject	2427	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Prefabs/Floor/Floor2x4m.prefab	4a3d4ee404cb0754f860c66c7499443a	GameObject	2428	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Prefabs/Floor/Floor3m.prefab	554a5e88eb18d254d8c18a357df05724	GameObject	2426	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Prefabs/Floor/Floor4m.prefab	80e5bbfa6aa12b34ca98423c9e7a0f86	GameObject	2421	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Prefabs/Floor/RugDoorMat.prefab	00d62ec9ef1fe7a4b9a60fe6f8a43b44	GameObject	2451	scene:BH_XR_MainScene
Assets/UnityTechnologies/Basic Asset Pack Interior/Prefabs/Floor/RugRectangleLong.prefab	6176ffddae78aaf4a8890b1580487c20	GameObject	2456	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Prefabs/Floor/RugRectangleMedium.prefab	0758d192278633543ad832e7ee2f264f	GameObject	2459	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Prefabs/Floor/RugRectangleSmall.prefab	34785ad8f60384e449d99867f7f946c3	GameObject	2458	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Prefabs/Furniture/BedDouble.prefab	9ef4ca2364c345b4ca4bd86692e8fe03	GameObject	8793	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Prefabs/Furniture/BenchDinning.prefab	9dd93ff4bd20a564bb5eedf91b056612	GameObject	2467	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Prefabs/Furniture/ChairDinningA.prefab	c1ba8c53d80d3b6499fa2f153355b346	GameObject	2471	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Prefabs/Furniture/ChairDinningB.prefab	c17851160e84c094380e93ac07b799ab	GameObject	2471	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Prefabs/Furniture/ShelfWallSmall.prefab	6fd978a8658d8be488a0ab54165dda6a	GameObject	2452	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Prefabs/Furniture/ShelvesMediumA.prefab	e37536240892e1f49a7ccddc63ac1a4b	GameObject	2445	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Prefabs/Furniture/ShelvesTallA.prefab	582abf97ecb4a1d4c8e99e763a493630	GameObject	2453	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Prefabs/Furniture/SofaArmChair.prefab	5b5aa82c8874db14092566fe05c8b462	GameObject	6234	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Prefabs/Furniture/SofaDouble.prefab	171822e55c6acbd4789dea1c302379f2	GameObject	10063	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Prefabs/Furniture/SofaFootRest.prefab	0eac5f779f169324da987e6e0004aac0	GameObject	2453	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Prefabs/Furniture/TableNarrowDoubleDraw.prefab	539264233b4d43c4f9f9a003a5ac9461	GameObject	2462	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Prefabs/Furniture/TableNarrowSingleDraw.prefab	c4f4e7a797f707e47a431ce4654787ff	GameObject	2461	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Prefabs/Furniture/TableRectangleMedium.prefab	73aeb5eeaf8e2a745bd794506b102133	GameObject	2477	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Prefabs/Furniture/TableRectangleShort.prefab	0bb7e2d2dd1ca30478c670b90ac27dea	GameObject	2477	scene:BH_XR_MainScene
Assets/UnityTechnologies/Basic Asset Pack Interior/Prefabs/Furniture/TableSquareMedium.prefab	9706a1e60ec75e5458aae72874ecd5a9	GameObject	2472	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Prefabs/Lights/LampSmall.prefab	de892086637b2954a894699a741c5465	GameObject	11554	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Prefabs/Lights/LampTall.prefab	ebc13ed40311b184c98364ffba271c6c	GameObject	11534	scene:BH_XR_MainScene
Assets/UnityTechnologies/Basic Asset Pack Interior/Prefabs/Lights/LightCeliing.prefab	a38f60b20ea9d8e4086d5859b8def0db	GameObject	9374	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Prefabs/Lights/LightCeliingDome.prefab	aca4f0effb3f3614eb4ad28467e7e424	GameObject	8970	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Prefabs/Props/Books.prefab	8062fd9b85c788e418915692eb5c78e3	GameObject	10894	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Prefabs/Props/Mug.prefab	2ac041640baae784d9f2cf1c944ab291	GameObject	2432	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Prefabs/Props/PlantPotMedium.prefab	b2b1040f29fd5ed4bb531ba5954b983f	GameObject	6207	scene:BH_XR_MainScene
Assets/UnityTechnologies/Basic Asset Pack Interior/Prefabs/Props/PlantPotRoundMedium.prefab	4c00d4e527e5ce04dbbb4920cec10370	GameObject	6156	scene:BH_XR_MainScene
Assets/UnityTechnologies/Basic Asset Pack Interior/Prefabs/Props/Switch.prefab	c0b8a552e87eba541a4496a99e7933c1	GameObject	5833	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Prefabs/Props/VaseRoundBottom.prefab	05bcf3023cb735c43bca50eca3b1f6b5	GameObject	2484	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Prefabs/Props/VaseSmall.prefab	866bdbed2037c124c96163a0f79b27f6	GameObject	2478	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Prefabs/Props/VaseTall.prefab	244b8dc28935cd042b8b4dc91f673007	GameObject	2476	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Prefabs/Props/VaseTallBottle.prefab	c77d39865f2b1464480152ac6f2c58f1	GameObject	2481	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Prefabs/Walls/Wall1m.prefab	d753f23fefc4f0f4eaa35d24bd80e7e2	GameObject	5798	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Prefabs/Walls/Wall2m.prefab	c28f78ec568fdde469c5319409c09d3c	GameObject	5801	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Prefabs/Walls/Wall3m.prefab	6fe6a5df5ce28bc4fa5ad864a711723d	GameObject	5807	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Prefabs/Walls/Wall4m.prefab	26b8166c4f06708408d1d04ab4ee35d8	GameObject	5800	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Prefabs/Walls/WallCornerInner.prefab	2ee7c4a3c08d9ae4ea14ecf15bf0aea3	GameObject	5827	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Prefabs/Walls/WallCornerOuter.prefab	a942236057a1d3e4f99eec0e8fc4f5b8	GameObject	5882	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Prefabs/Walls/WallDoor2m.prefab	bfa974a01b4cbd94eb18f3e7956f9aca	GameObject	9433	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Prefabs/Walls/WallDoorFrame2m.prefab	2a0112f4fd798c8459cf0e23c603350d	GameObject	5826	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Prefabs/Walls/WallWindow2m.prefab	7a6f862ca8c727d4c8a3ef7bc92f4b5d	GameObject	14131	scene:BH_XR_MainScene
Assets/UnityTechnologies/Basic Asset Pack Interior/Prefabs/Walls/WallWindow4m.prefab	dd8531eb516f95e40bce6dc3c0ba4525	GameObject	14127	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Prefabs/Walls/WallWindowBay4m.prefab	94dee45fe843aa543b410fcaa3596d89	GameObject	19055	scene:BH_XR_MainScene
Assets/UnityTechnologies/Basic Asset Pack Interior/Prefabs/Walls/WallWindowTall4m.prefab	e79ec92704f45584dbb6e0e569b69d8c	GameObject	10768	scene:BH_XR_MainScene
Assets/UnityTechnologies/Basic Asset Pack Interior/Textures/Floor_BeigeStripes.jpg	01e75fac537f199469b905e8b40bbc1d	Texture2D	182366	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Textures/Floor_WoodPlanks.jpg	60098c39104cdda4296f7a228ee93537	Texture2D	140138	-
Assets/UnityTechnologies/Basic Asset Pack Interior/Textures/Floor_WoodPlanksWhitewash.jpg	d3a4340e4381a7a4abbec1036d8b59fa	Texture2D	171265	-
