path,shader,renderQueue,enableInstancing,mainTexture
"Assets/Furniture Mega Pack/FBX/Table/Table18.fbx","Universal Render Pipeline/Lit",2000,False,""
"Assets/Furniture Mega Pack/FBX/Table/Table19.fbx","Universal Render Pipeline/Lit",2000,False,""
"Assets/Furniture Mega Pack/FBX/Table/Table20.fbx","Universal Render Pipeline/Lit",2000,False,""
"Assets/Furniture Mega Pack/FBX/Table/Table21.fbx","Universal Render Pipeline/Lit",2000,False,""
"Assets/Furniture Mega Pack/FBX/Table/Table22.fbx","Universal Render Pipeline/Lit",2000,False,""
"Assets/Furniture Mega Pack/FBX/Table/Table23.fbx","Universal Render Pipeline/Lit",2000,False,""
"Assets/Furniture Mega Pack/FBX/Table/Table24.fbx","Universal Render Pipeline/Lit",2000,False,""
"Assets/Furniture Mega Pack/FBX/Table/Table25.fbx","Universal Render Pipeline/Lit",2000,False,""
"Assets/Furniture Mega Pack/FBX/Table/Table26.fbx","Universal Render Pipeline/Lit",2000,False,""
"Assets/Furniture Mega Pack/FBX/Table/Table27.fbx","Universal Render Pipeline/Lit",2000,False,""
"Assets/Furniture Mega Pack/FBX/Table/Table28.fbx","Universal Render Pipeline/Lit",2000,False,""
"Assets/Furniture Mega Pack/FBX/Table/Table29.fbx","Universal Render Pipeline/Lit",2000,False,""
"Assets/Furniture Mega Pack/FBX/Table/Table30.fbx","Universal Render Pipeline/Lit",2000,False,""
"Assets/Furniture Mega Pack/FBX/Table/Table31.fbx","Universal Render Pipeline/Lit",2000,False,""
"Assets/Furniture Mega Pack/FBX/Table/Table32.fbx","Universal Render Pipeline/Lit",2000,False,""
"Assets/Furniture Mega Pack/FBX/Table/Table33.fbx","Universal Render Pipeline/Lit",2000,False,""
"Assets/Furniture Mega Pack/FBX/Table/Table34.fbx","Universal Render Pipeline/Lit",2000,False,""
"Assets/Furniture Mega Pack/FBX/Table/Table35.fbx","Universal Render Pipeline/Lit",2000,False,""
"Assets/Furniture Mega Pack/FBX/Table/Table36.fbx","Universal Render Pipeline/Lit",2000,False,""
"Assets/Furniture Mega Pack/FBX/Table/Table37.fbx","Universal Render Pipeline/Lit",2000,False,""
"Assets/Furniture Mega Pack/FBX/Table/Table38.fbx","Universal Render Pipeline/Lit",2000,False,""
"Assets/Furniture Mega Pack/FBX/Table/Table39.fbx","Universal Render Pipeline/Lit",2000,False,""
"Assets/Furniture Mega Pack/FBX/Table/Table40.fbx","Universal Render Pipeline/Lit",2000,False,""
"Assets/Furniture Mega Pack/FBX/Table/Table41.fbx","Universal Render Pipeline/Lit",2000,False,""
"Assets/Furniture Mega Pack/FBX/Table/Table42.fbx","Universal Render Pipeline/Lit",2000,False,""
"Assets/Furniture Mega Pack/FBX/Table/Table43.fbx","Universal Render Pipeline/Lit",2000,False,""
"Assets/Furniture Mega Pack/FBX/Table/Table44.fbx","Universal Render Pipeline/Lit",2000,False,""
"Assets/Furniture Mega Pack/FBX/Table/Table45.fbx","Universal Render Pipeline/Lit",2000,False,""
"Assets/Furniture Mega Pack/FBX/Table/Table46.fbx","Universal Render Pipeline/Lit",2000,False,""
"Assets/Furniture Mega Pack/FBX/Table/Table47.fbx","Universal Render Pipeline/Lit",2000,False,""
"Assets/Furniture Mega Pack/FBX/Table/Table48.fbx","Universal Render Pipeline/Lit",2000,False,""
"Assets/Furniture Mega Pack/FBX/Table/Table49.fbx","Universal Render Pipeline/Lit",2000,False,""
"Assets/Furniture Mega Pack/FBX/Table/Table50.fbx","Universal Render Pipeline/Lit",2000,False,""
"Assets/Furniture Mega Pack/Materials/Bathroom/mat_Bathroom.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Bathroom/AtlasTexture_BathroomCollection_BathroomCollection_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Bed/mat_BedFrame.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Bed/BedFrame/AtlasTexture_BedFrame_AtlasTexture_BedFrame_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Bed/mat_Blanket.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Bed/Blanket/AtlasTexture_Blanket_DefaultMaterial_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Bed/mat_Mattress.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Bed/Mattress/AtlasTexture_Mattress_DefaultMaterial_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair01.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair01/Chair01_mat_Chair01_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair02.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair02/Chair02_mat_Chair02_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair03.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair03/Chair03_mat_Chair03_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair04.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair04/Chair04_mat_Chair04_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair05.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair05/Chair05_mat_Chair05_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair06.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair06/Chair06_mat_Chair06_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair07.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair07/Chair07_mat_Chair07_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair08.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair08/Chair08_mat_Chair08_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair09.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair09/Chair09_mat_Chair09_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair10.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair10/Chair10_mat_Chair10_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair11.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair11/Chair11_mat_Chair11_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair12.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair12/Chair12_mat_Chair12_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair13.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair13/Chair13_mat_Chair13_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair14.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair14/Chair14_mat_Chair14_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair15.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair15/Chair15_mat_Chair15_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair16.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair16/Chair16_mat_Chair16_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair17.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair17/Chair17_mat_Chair17_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair18.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair18/Chair18_mat_Chair18_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair19.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair19/Chair19_mat_Chair19_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair20.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair20/Chair20_mat_Chair20_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair21.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair21/Chair21_mat_Chair21_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair22.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair22/Chair22_mat_Chair22_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair23.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair23/Chair23_mat_Chair23_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair24.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair24/Chair24_mat_Chair24_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair25.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair25/Chair25_mat_Chair25_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair26.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair26/Chair26_mat_Chair26_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair27.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair27/Chair27_mat_Chair27_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair28.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair28/Chair28_mat_Chair28_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair29.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair29/Chair29_mat_Chair29_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair30.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair30/Chair30_mat_Chair30_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair31.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair31/Chair31_mat_Chair31_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair32.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair32/Chair32_mat_Chair32_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair33.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair33/Chair33_mat_Chair33_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair34.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair34/Chair34_mat_Chair34_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair35.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair35/Chair35_mat_Chair35_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair36.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair36/Chair36_mat_Chair36_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair37.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair37/Chair37_mat_Chair37_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair38.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair38/Chair38_mat_Chair38_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair39.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair39/Chair39_mat_Chair39_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair40.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair40/Chair40_mat_Chair40_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair41.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair41/Chair41_mat_Chair41_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair42.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair42/Chair42_mat_Chair42_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair43.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair43/Chair43_mat_Chair43_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair44.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair44/Chair44_mat_Chair44_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair45.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair45/Chair45_mat_Chair45_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair46.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair46/Chair46_mat_Chair46_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair47.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair47/Chair47_mat_Chair47_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair48.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair48/Chair48_mat_Chair48_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair49.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair49/Chair49_mat_Chair49_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Chair/mat_Chair50.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Chairs/Chair50/Chair50_mat_Chair50_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Closet/mat_Closet.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Closet/AtlasTexture_Closet_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Cushion/mat_Cushion01_08.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Cushions/Cushion01_08/Cushion01_08_mat_Cushion01_08_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Cushion/mat_Cushion09_16.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Cushions/Cushion09_16/Cushion09_16_mat_Cushion09_16_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Cushion/mat_Cushion17_24.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Cushions/Cushion17_24/Cushion17_24_mat_Cushion17_24_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Cushion/mat_Cushion25_28.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Cushions/Cushion25_28/Cushion25_28_mat_Cushion25_28_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Cushion/mat_Cushion29_36.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Cushions/Cushion29_36/Cushion29_36_mat_Cushion29_36_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Cushion/mat_Cushion37_40.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Cushions/Cushion37_40/Cushion37_40_mat_Cushion37_40_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Cushion/mat_Cushion41_48.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Cushions/Cushion41_48/Cushion41_48_mat_Cushion41_48_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Cushion/mat_Cushion49_50.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Cushions/Cushion49_50/Cushion49_50_mat_Cushion49_50_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Drawer/mat_Drawer.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Drawer/AtlasTexture_Drawer_DefaultMaterial_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Kitchen/mat_Glass.mat","Universal Render Pipeline/Lit",3000,False,""
"Assets/Furniture Mega Pack/Materials/Kitchen/mat_Kitchen.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Kitchen/AtlasTexture_KitchenCollection_Atlastexture_KitchenCollection_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/mat_Floor.mat","Universal Render Pipeline/Lit",2000,False,""
"Assets/Furniture Mega Pack/Materials/Sofa/mat_SectionalSofaFabric.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Sofas/SectionalSofaFabric/SectionalSofaFabric_mat_SectionalSofaLeather_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Sofa/mat_SectionalSofaLeather.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Sofas/SectionalSofaLeather/SectionalSofaLeather_mat_SectionalSofaLeather_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Sofa/mat_Sofa01.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Sofas/Sofa01/Sofa01_mat_Sofa01_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Sofa/mat_Sofa02.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Sofas/Sofa02/Sofa02_mat_Sofa02_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Sofa/mat_Sofa03.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Sofas/Sofa03/Sofa03_mat_Sofa03_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Sofa/mat_Sofa04.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Sofas/Sofa04/Sofa04_mat_Sofa04_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Sofa/mat_Sofa06.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Sofas/Sofa06/Sofa06_mat_Sofa06_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Sofa/mat_Sofa07.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Sofas/Sofa07/Sofa07_mat_Sofa07_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Sofa/mat_Sofa08.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Sofas/Sofa08/Sofa08_mat_Sofa08_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Sofa/mat_Sofa09.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Sofas/Sofa09/Sofa09_mat_Sofa09_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Sofa/mat_Sofa10.mat","Universal Render Pipeline/Lit",2000,False,""
"Assets/Furniture Mega Pack/Materials/Sofa/mat_Sofa11.mat","Universal Render Pipeline/Lit",2000,False,""
"Assets/Furniture Mega Pack/Materials/Sofa/mat_Sofa12.mat","Universal Render Pipeline/Lit",2000,False,""
"Assets/Furniture Mega Pack/Materials/Sofa/mat_Sofa13.mat","Universal Render Pipeline/Lit",2000,False,"Assets/Furniture Mega Pack/Textures/Sofas/Sofa13/Sofa13_mat_Sofa13_AlbedoTransparency.png"
"Assets/Furniture Mega Pack/Materials/Sofa/mat_Sofa14.mat","Universal Render Pipeline/Lit",2000,False,""
"Assets/Furniture Mega Pack/Materials/Sofa/mat_Sofa15.mat","Universal Render Pipeline/Lit",2000,False,""
"Assets/Furniture Mega Pack/Materials/Sofa/mat_Sofa16.mat","Universal Render Pipeline/Lit",2000,False,""
"Assets/Furniture Mega Pack/Materials/Sofa/mat_Sofa17.mat","Universal Render Pipeline/Lit",2000,False,""
"Assets/Furniture Mega Pack/Materials/Sofa/mat_Sofa18.mat","Universal Render Pipeline/Lit",2000,False,""
"Assets/Furniture Mega Pack/Materials/Sofa/mat_Sofa19.mat","Universal Render Pipeline/Lit",2000,False,""
"Assets/Furniture Mega Pack/Materials/Sofa/mat_Sofa20.mat","Universal Render Pipeline/Lit",2000,False,""
"Assets/Furniture Mega Pack/Materials/Sofa/mat_Sofa21.mat","Universal Render Pipeline/Lit",2000,False,""
"Assets/Furniture Mega Pack/Materials/Sofa/mat_Sofa22.mat","Universal Render Pipeline/Lit",2000,False,""
"Assets/Furniture Mega Pack/Materials/Sofa/mat_Sofa23.mat","Universal Render Pipeline/Lit",2000,False,""
"Assets/Furniture Mega Pack/Materials/Sofa/mat_Sofa24.mat","Universal Render Pipeline/Lit",2000,False,""
"Assets/Furniture Mega Pack/Materials/Sofa/mat_Sofa25.mat","Universal Render Pipeline/Lit",2000,False,""
