scene,hierarchy,objectName,active,rendererEnabled,rendererType,sourceAsset,prefabAsset,meshName,vertices,triangles,subMeshes,materialCount,uniqueMaterialCount,castsShadows,receiveShadows,staticFlags,lightmapStatic,occluderStatic,occludeeStatic,hasMeshCollider,meshColliderConvex,meshColliderTriangles,hasLODGroup,nearestLODGroup,layer,tag,boundsSize,architectureCandidate,replacementCandidate,replacementCategory,estimatedPerformanceValue,visualRisk
"Assets/_Recovery/0 (3).unity","_SceneContent/Home/Exterior/Pond/planta/Env_GrassPlant_05 (6)","Env_GrassPlant_05 (6)",True,True,MeshRenderer,"Assets/Pandazole_Ultimate_Pack/Pandazole Farm Ranch Pack/Models/Env_GrassPlant_05.fbx","Assets/Pandazole_Ultimate_Pack/Pandazole Farm Ranch Pack/Prefabs/Env_GrassPlant_05.prefab","FRP_Env_GrassPlant_05",204,264,1,1,1,On,True,"0",False,False,False,True,True,264,False,,0,"Untagged","(3.794, 1.639, 3.340)",False,"",D,Low,Low
"Assets/_Recovery/0 (3).unity","_SceneContent/Home/Exterior/Pond/planta/Env_GrassPlant_05 (21)","Env_GrassPlant_05 (21)",True,True,MeshRenderer,"Assets/Pandazole_Ultimate_Pack/Pandazole Farm Ranch Pack/Models/Env_GrassPlant_05.fbx","Assets/Pandazole_Ultimate_Pack/Pandazole Farm Ranch Pack/Prefabs/Env_GrassPlant_05.prefab","FRP_Env_GrassPlant_05",204,264,1,1,1,On,True,"0",False,False,False,True,True,264,False,,0,"Untagged","(3.794, 1.639, 3.340)",False,"",D,Low,Low
"Assets/_Recovery/0 (3).unity","_SceneContent/Home/Exterior/Pond/planta/Env_GrassPlant_05 (22)","Env_GrassPlant_05 (22)",True,True,MeshRenderer,"Assets/Pandazole_Ultimate_Pack/Pandazole Farm Ranch Pack/Models/Env_GrassPlant_05.fbx","Assets/Pandazole_Ultimate_Pack/Pandazole Farm Ranch Pack/Prefabs/Env_GrassPlant_05.prefab","FRP_Env_GrassPlant_05",204,264,1,1,1,On,True,"0",False,False,False,True,True,264,False,,0,"Untagged","(3.794, 1.639, 3.340)",False,"",D,Low,Low
"Assets/_Recovery/0 (3).unity","_SceneContent/ImplementedContributorInstallations/RI/domino/Tea Table","Tea Table",True,True,MeshRenderer,"Assets/DevDen Arch Viz Scotland/Models/Living Room/Tea Table.fbx","Assets/DevDen Arch Viz Scotland/Models/Living Room/Tea Table.fbx","tea_table",324,252,1,1,1,On,True,"0",False,False,False,True,False,252,False,,0,"Untagged","(0.763, 0.507, 1.254)",True,"Review manually for modular simplification only if repeated or always visible",C,Low,Medium
"Assets/_Recovery/0 (3).unity","_SceneContent/ImplementedContributorInstallations/BTMMP_Workstation_Assembly/static/generic_tulip_flower (3)/Cylinder.001/Cylinder.001_tulip_opague_1_0","Cylinder.001_tulip_opague_1_0",True,True,MeshRenderer,"Assets/BCaT_assets/BTMMP_Workstation_Assembly/generic_tulip_flower.glb","Assets/BCaT_assets/BTMMP_Workstation_Assembly/generic_tulip_flower.glb","Cylinder.001_tulip_opague_1_0",212,251,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.057, 0.174, 0.065)",False,"",D,Low,Low
"Assets/_Recovery/0 (3).unity","_SceneContent/ImplementedContributorInstallations/BTMMP_Workstation_Assembly/static/generic_tulip_flower (3)/Cylinder.002/Cylinder.002_tulip_opague_1_0","Cylinder.002_tulip_opague_1_0",True,True,MeshRenderer,"Assets/BCaT_assets/BTMMP_Workstation_Assembly/generic_tulip_flower.glb","Assets/BCaT_assets/BTMMP_Workstation_Assembly/generic_tulip_flower.glb","Cylinder.002_tulip_opague_1_0",212,251,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.095, 0.167, 0.060)",False,"",D,Low,Low
"Assets/_Recovery/0 (3).unity","_SceneContent/ImplementedContributorInstallations/BTMMP_Workstation_Assembly/static/generic_tulip_flower (2)/Cylinder.001/Cylinder.001_tulip_opague_1_0","Cylinder.001_tulip_opague_1_0",True,True,MeshRenderer,"Assets/BCaT_assets/BTMMP_Workstation_Assembly/generic_tulip_flower.glb","Assets/BCaT_assets/BTMMP_Workstation_Assembly/generic_tulip_flower.glb","Cylinder.001_tulip_opague_1_0",212,251,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.038, 0.164, 0.106)",False,"",D,Low,Low
"Assets/_Recovery/0 (3).unity","_SceneContent/ImplementedContributorInstallations/BTMMP_Workstation_Assembly/static/generic_tulip_flower (2)/Cylinder.002/Cylinder.002_tulip_opague_1_0","Cylinder.002_tulip_opague_1_0",True,True,MeshRenderer,"Assets/BCaT_assets/BTMMP_Workstation_Assembly/generic_tulip_flower.glb","Assets/BCaT_assets/BTMMP_Workstation_Assembly/generic_tulip_flower.glb","Cylinder.002_tulip_opague_1_0",212,251,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.032, 0.175, 0.076)",False,"",D,Low,Low
"Assets/_Recovery/0 (3).unity","_SceneContent/ImplementedContributorInstallations/BTMMP_Workstation_Assembly/static/generic_tulip_flower (1)/Cylinder.001/Cylinder.001_tulip_opague_1_0","Cylinder.001_tulip_opague_1_0",True,True,MeshRenderer,"Assets/BCaT_assets/BTMMP_Workstation_Assembly/generic_tulip_flower.glb","Assets/BCaT_assets/BTMMP_Workstation_Assembly/generic_tulip_flower.glb","Cylinder.001_tulip_opague_1_0",212,251,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.078, 0.172, 0.049)",False,"",D,Low,Low
"Assets/_Recovery/0 (3).unity","_SceneContent/ImplementedContributorInstallations/BTMMP_Workstation_Assembly/static/generic_tulip_flower (1)/Cylinder.002/Cylinder.002_tulip_opague_1_0","Cylinder.002_tulip_opague_1_0",True,True,MeshRenderer,"Assets/BCaT_assets/BTMMP_Workstation_Assembly/generic_tulip_flower.glb","Assets/BCaT_assets/BTMMP_Workstation_Assembly/generic_tulip_flower.glb","Cylinder.002_tulip_opague_1_0",212,251,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.107, 0.161, 0.023)",False,"",D,Low,Low
"Assets/_Recovery/0 (3).unity","_SceneContent/ImplementedContributorInstallations/BTMMP_Workstation_Assembly/static/generic_tulip_flower/Cylinder.001/Cylinder.001_tulip_opague_1_0","Cylinder.001_tulip_opague_1_0",True,True,MeshRenderer,"Assets/BCaT_assets/BTMMP_Workstation_Assembly/generic_tulip_flower.glb","Assets/BCaT_assets/BTMMP_Workstation_Assembly/generic_tulip_flower.glb","Cylinder.001_tulip_opague_1_0",212,251,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.063, 0.173, 0.031)",False,"",D,Low,Low
"Assets/_Recovery/0 (3).unity","_SceneContent/ImplementedContributorInstallations/BTMMP_Workstation_Assembly/static/generic_tulip_flower/Cylinder.002/Cylinder.002_tulip_opague_1_0","Cylinder.002_tulip_opague_1_0",True,True,MeshRenderer,"Assets/BCaT_assets/BTMMP_Workstation_Assembly/generic_tulip_flower.glb","Assets/BCaT_assets/BTMMP_Workstation_Assembly/generic_tulip_flower.glb","Cylinder.002_tulip_opague_1_0",212,251,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.036, 0.175, 0.025)",False,"",D,Low,Low
"Assets/_Recovery/0 (3).unity","_SceneContent/ImplementedContributorInstallations/BTMMP_Workstation_Assembly/static/generic_tulip_flower (4)/Cylinder.001/Cylinder.001_tulip_opague_1_0","Cylinder.001_tulip_opague_1_0",True,True,MeshRenderer,"Assets/BCaT_assets/BTMMP_Workstation_Assembly/generic_tulip_flower.glb","Assets/BCaT_assets/BTMMP_Workstation_Assembly/generic_tulip_flower.glb","Cylinder.001_tulip_opague_1_0",212,251,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.034, 0.176, 0.045)",False,"",D,Low,Low
"Assets/_Recovery/0 (3).unity","_SceneContent/ImplementedContributorInstallations/BTMMP_Workstation_Assembly/static/generic_tulip_flower (4)/Cylinder.002/Cylinder.002_tulip_opague_1_0","Cylinder.002_tulip_opague_1_0",True,True,MeshRenderer,"Assets/BCaT_assets/BTMMP_Workstation_Assembly/generic_tulip_flower.glb","Assets/BCaT_assets/BTMMP_Workstation_Assembly/generic_tulip_flower.glb","Cylinder.002_tulip_opague_1_0",212,251,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.045, 0.176, 0.032)",False,"",D,Low,Low
"Assets/_Recovery/0 (3).unity","_SceneContent/Home/FirstFloor/Kitchen/modern_scandinavian_kitchen_island/dec/dec_dec3_0","dec_dec3_0",True,True,MeshRenderer,"Assets/My_Custom/modern_scandinavian_kitchen_island.glb","Assets/My_Custom/modern_scandinavian_kitchen_island.glb","dec_dec3_0",272,248,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.136, 0.210, 0.319)",True,"Review manually for modular simplification only if repeated or always visible",C,Low,Medium
"Assets/_Recovery/0 (3).unity","_SceneContent/Home/SecondFloor/MemoryRoom/Pen/Object003","Object003",True,True,MeshRenderer,"Assets/DevDen Arch Viz Scotland/Models/Study Room/Pen.FBX","Assets/DevDen Arch Viz Scotland/Prefabs/Study Room/Pen.prefab","Object003",350,240,1,1,1,On,True,"-1",True,True,True,False,False,0,False,,0,"Untagged","(0.024, 0.024, 0.111)",True,"Review manually for modular simplification only if repeated or always visible",C,Low,Medium
"Assets/_Recovery/0 (3).unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (206)","SM_Daisy_Single (206)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.586, 0.788, 0.513)",False,"",D,Low,Low
"Assets/_Recovery/0 (3).unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/SM_Daisy_Single (148)","SM_Daisy_Single (148)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.566, 0.898, 0.728)",False,"",D,Low,Low
"Assets/_Recovery/0 (3).unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (286)","SM_Daisy_Single (286)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.744, 0.925, 0.616)",False,"",D,Low,Low
"Assets/_Recovery/0 (3).unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (365)","SM_Daisy_Single (365)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.744, 0.913, 0.590)",False,"",D,Low,Low
"Assets/_Recovery/0 (3).unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/SM_Daisy_Single (376)","SM_Daisy_Single (376)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.770, 0.925, 0.684)",False,"",D,Low,Low
"Assets/_Recovery/0 (3).unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (246)","SM_Daisy_Single (246)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.770, 0.925, 0.684)",False,"",D,Low,Low
"Assets/_Recovery/0 (3).unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (121)","SM_Daisy_Single (121)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.817, 0.925, 0.634)",False,"",D,Low,Low
"Assets/_Recovery/0 (3).unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (66)","SM_Daisy_Single (66)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.744, 0.925, 0.616)",False,"",D,Low,Low
"Assets/_Recovery/0 (3).unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (22)","SM_Daisy_Single (22)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.817, 0.925, 0.634)",False,"",D,Low,Low
"Assets/_Recovery/0 (3).unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (401)","SM_Daisy_Single (401)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.634, 0.788, 0.634)",False,"",D,Low,Low
"Assets/_Recovery/0 (3).unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (221)","SM_Daisy_Single (221)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.817, 0.925, 0.634)",False,"",D,Low,Low
"Assets/_Recovery/0 (3).unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/SM_Daisy_Single (216)","SM_Daisy_Single (216)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.744, 0.913, 0.590)",False,"",D,Low,Low
"Assets/_Recovery/0 (3).unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (163)","SM_Daisy_Single (163)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.744, 0.925, 0.616)",False,"",D,Low,Low
"Assets/_Recovery/0 (3).unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (56)","SM_Daisy_Single (56)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.744, 0.925, 0.616)",False,"",D,Low,Low
"Assets/_Recovery/0 (3).unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (277)","SM_Daisy_Single (277)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.744, 0.913, 0.590)",False,"",D,Low,Low
"Assets/_Recovery/0 (3).unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (169)","SM_Daisy_Single (169)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.744, 0.913, 0.590)",False,"",D,Low,Low
"Assets/_Recovery/0 (3).unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/SM_Daisy_Single (016)","SM_Daisy_Single (016)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.634, 0.788, 0.634)",False,"",D,Low,Low
"Assets/_Recovery/0 (3).unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/SM_Daisy_Single (334)","SM_Daisy_Single (334)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.684, 0.925, 0.770)",False,"",D,Low,Low
"Assets/_Recovery/0 (3).unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (332)","SM_Daisy_Single (332)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.684, 0.925, 0.770)",False,"",D,Low,Low
"Assets/_Recovery/0 (3).unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/SM_Daisy_Single (117)","SM_Daisy_Single (117)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.684, 0.925, 0.770)",False,"",D,Low,Low
"Assets/_Recovery/0 (3).unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/SM_Daisy_Single (228)","SM_Daisy_Single (228)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.744, 0.913, 0.590)",False,"",D,Low,Low
"Assets/_Recovery/0 (3).unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/SM_Daisy_Single (248)","SM_Daisy_Single (248)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.566, 0.898, 0.728)",False,"",D,Low,Low
"Assets/_Recovery/0 (3).unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/SM_Daisy_Single (091)","SM_Daisy_Single (091)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.586, 0.788, 0.513)",False,"",D,Low,Low
"Assets/_Recovery/0 (3).unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (107)","SM_Daisy_Single (107)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.634, 0.788, 0.634)",False,"",D,Low,Low
"Assets/_Recovery/0 (3).unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (311)","SM_Daisy_Single (311)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.586, 0.788, 0.513)",False,"",D,Low,Low
"Assets/_Recovery/0 (3).unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/SM_Daisy_Single (206)","SM_Daisy_Single (206)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.566, 0.898, 0.728)",False,"",D,Low,Low
"Assets/_Recovery/0 (3).unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/SM_Daisy_Single (335)","SM_Daisy_Single (335)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.744, 0.925, 0.616)",False,"",D,Low,Low
"Assets/_Recovery/0 (3).unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Right/SM_Daisy_Single (064)","SM_Daisy_Single (064)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.817, 0.925, 0.634)",False,"",D,Low,Low
"Assets/_Recovery/0 (3).unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (73)","SM_Daisy_Single (73)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.543, 0.925, 0.642)",False,"",D,Low,Low
"Assets/_Recovery/0 (3).unity","_SceneContent/Environment/vegetation/FrontHomeFlowers/Left/SM_Daisy_Single (226)","SM_Daisy_Single (226)",False,True,MeshRenderer,"Assets/Emilulz_Assets/DEMOLowPolyFlowers/Assets/SM_Daisy_Single.fbx","Assets/Emilulz_Assets/DEMOLowPolyFlowers/Prefabs/SM_Daisy_Single.prefab","Daisy_Single",186,228,1,1,1,On,True,"0",False,False,False,False,False,0,False,,0,"Untagged","(0.566, 0.898, 0.728)",False,"",D,Low,Low
